Code AGB;Code CIQUAL;Groupe d aliment;Sous-groupe d aliment;Nom du Produit en Français;LCI Name;DQR;Nom et code;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;DQR Overall;P;TiR;GR;TeR
28905;28905;viandes. œufs. poissons;charcuteries;Jambon à l os braisé;Braised ham on the bone;2.45;Jambon à l os braisé (28905);1.0119031;0.13090793;0.060237078;0.020174631;0.011316047;0.0063563328;1.2408951188;7.3627829;0.60206195;0.59883765;0.25688694;0.046217671;0.08872985;8.955516961;2.6894439E-07;6.3809869E-08;1.8022104E-06;6.2272843E-08;3.2631222E-09;1.4653143E-09;2.2019659385E-06;0.69919875;2.1940269;0.092144837;0.01594613;0.18280793;0.053022301;3.237146848;0.014878578;0.0011767494;0.0017322874;0.00089426432;9.0825783E-05;0.00010555903;0.018878263933;0.0010929999;2.218782E-05;2.4936678E-05;1.6063395E-05;1.8759687E-06;1.0860509E-06;0.0011591498126;0.00010451999;5.4611034E-06;4.4823068E-06;2.1363414E-06;8.4816141E-07;1.0486972E-06;0.00011849660021;0.00063882783;3.035805E-05;3.1287181E-05;1.0284393E-05;3.6225092E-06;2.8959683E-06;0.0007172759315;0.15672277;0.0021676617;0.0025342556;0.00094181378;0.00018649187;0.00010193602;0.16265492897;0.0011286422;0.00010228415;0.00012756313;1.865965E-05;1.0918942E-05;1.6711244E-05;0.001404779316;0.037290647;0.00056238824;0.0006022391;0.00027274643;4.1363873E-05;0.0001044423;0.038873826943;0.68528291;0.0049884631;0.0049100891;0.0029588305;0.00033956701;0.00030210273;0.69878196244;127.38861;1.4661756;1.5916433;1.2865033;0.16132778;0.4036847;132.29794468;463.35324;1.9597505;1.9972147;1.8346934;0.20007647;0.1053252;469.45030027;5.0200596;0.75738056;0.46028994;0.011908257;0.024992082;0.0066705759;6.2813010149;36.040488;51.005966;13.017868;3.4039665;4.0247292;1.206589;108.6996067;0.022576648;0.003737523;0.0048058101;0.0011598014;0.0011426504;0.00034547508;0.03376790798;2.45;3.77;2.02;1.93;2.08
28800;28800;viandes. œufs. poissons;charcuteries;Jambon cru;Cured ham. raw;2.51;Jambon cru (28800);1.6520484;0.288325;0.0050873949;0.017598992;0.0090528378;0.0024548656;1.9745674903;12.020246;1.8406143;0.099013153;0.22246911;0.036974137;0.0066875618;14.2260042618;4.3914966E-07;1.371054E-07;1.1515448E-09;5.3756291E-08;2.6104977E-09;7.1107797E-10;6.3448447147E-07;1.1415315;4.4480428;0.02173582;0.014077443;0.14624634;0.04227436;5.813908263;0.024295524;0.0028122857;8.0700976E-05;0.00078508872;7.2660626E-05;1.9222375E-05;0.028065482397;0.0017841908;5.650905E-05;8.8688118E-07;1.4320697E-05;1.5007749E-06;4.099941E-07;0.00185781819718;0.00017068318;1.1154698E-05;2.1355487E-07;1.8732399E-06;6.7852913E-07;1.8009106E-07;0.00018478329296;0.0010430961;7.0429795E-05;1.2929197E-06;8.8788069E-06;2.8980074E-06;7.8166517E-07;0.00112737729417;0.25582337;0.0049845668;9.6354101E-05;0.00082259951;0.0001491935;4.0490366E-05;0.261916574277;0.001843581;0.00023509163;5.5538008E-06;1.6024949E-05;8.7351538E-06;2.2997207E-06;0.0021112862543;0.060870495;0.001219043;3.2784954E-05;0.00023900832;3.3091098E-05;8.8895404E-06;0.0624033119124;1.1185615;0.011808062;0.0002249041;0.0025944808;0.00027165361;6.928173E-05;1.13352988224;207.94586;3.1981562;0.07560233;1.1187229;0.12906223;0.026221791;212.493625451;756.30722;23.616314;0.10435013;1.6459975;0.16006118;0.044839654;781.878782464;8.1952749;1.1732178;0.016266155;0.01060422;0.019993665;0.003091388;9.418448128;58.858013;104.02867;0.91719344;2.9808273;3.2197833;0.92525579;170.92974283;0.036980238;0.0088946188;0.00013478981;0.00098710362;0.00091412029;0.00026338579;0.04817425631;2.51;3.77;2.02;1.93;2.32
28801;28801;viandes. œufs. poissons;charcuteries;Jambon cru. fumé;Cured ham. raw. smoked;2.95;Jambon cru. fumé (28801);1.6520484;0.288325;0.0050873949;0.017598992;0.0090528378;0.0024548656;1.9745674903;12.020246;1.8406143;0.099013153;0.22246911;0.036974137;0.0066875618;14.2260042618;4.3914966E-07;1.371054E-07;1.1515448E-09;5.3756291E-08;2.6104977E-09;7.1107797E-10;6.3448447147E-07;1.1415315;4.4480428;0.02173582;0.014077443;0.14624634;0.04227436;5.813908263;0.024295524;0.0028122857;8.0700976E-05;0.00078508872;7.2660626E-05;1.9222375E-05;0.028065482397;0.0017841908;5.650905E-05;8.8688118E-07;1.4320697E-05;1.5007749E-06;4.099941E-07;0.00185781819718;0.00017068318;1.1154698E-05;2.1355487E-07;1.8732399E-06;6.7852913E-07;1.8009106E-07;0.00018478329296;0.0010430961;7.0429795E-05;1.2929197E-06;8.8788069E-06;2.8980074E-06;7.8166517E-07;0.00112737729417;0.25582337;0.0049845668;9.6354101E-05;0.00082259951;0.0001491935;4.0490366E-05;0.261916574277;0.001843581;0.00023509163;5.5538008E-06;1.6024949E-05;8.7351538E-06;2.2997207E-06;0.0021112862543;0.060870495;0.001219043;3.2784954E-05;0.00023900832;3.3091098E-05;8.8895404E-06;0.0624033119124;1.1185615;0.011808062;0.0002249041;0.0025944808;0.00027165361;6.928173E-05;1.13352988224;207.94586;3.1981562;0.07560233;1.1187229;0.12906223;0.026221791;212.493625451;756.30722;23.616314;0.10435013;1.6459975;0.16006118;0.044839654;781.878782464;8.1952749;1.1732178;0.016266155;0.01060422;0.019993665;0.003091388;9.418448128;58.858013;104.02867;0.91719344;2.9808273;3.2197833;0.92525579;170.92974283;0.036980238;0.0088946188;0.00013478981;0.00098710362;0.00091412029;0.00026338579;0.04817425631;2.95;4.66;2.02;1.93;3.21
28804;28804;viandes. œufs. poissons;charcuteries;Jambon cru. fumé. allégé en matière grasse;Cured ham. raw. smoked. reduced fat;2.95;Jambon cru. fumé. allégé en matière grasse (28804);1.6520484;0.288325;0.0050873949;0.017598992;0.0090528378;0.0024548656;1.9745674903;12.020246;1.8406143;0.099013153;0.22246911;0.036974137;0.0066875618;14.2260042618;4.3914966E-07;1.371054E-07;1.1515448E-09;5.3756291E-08;2.6104977E-09;7.1107797E-10;6.3448447147E-07;1.1415315;4.4480428;0.02173582;0.014077443;0.14624634;0.04227436;5.813908263;0.024295524;0.0028122857;8.0700976E-05;0.00078508872;7.2660626E-05;1.9222375E-05;0.028065482397;0.0017841908;5.650905E-05;8.8688118E-07;1.4320697E-05;1.5007749E-06;4.099941E-07;0.00185781819718;0.00017068318;1.1154698E-05;2.1355487E-07;1.8732399E-06;6.7852913E-07;1.8009106E-07;0.00018478329296;0.0010430961;7.0429795E-05;1.2929197E-06;8.8788069E-06;2.8980074E-06;7.8166517E-07;0.00112737729417;0.25582337;0.0049845668;9.6354101E-05;0.00082259951;0.0001491935;4.0490366E-05;0.261916574277;0.001843581;0.00023509163;5.5538008E-06;1.6024949E-05;8.7351538E-06;2.2997207E-06;0.0021112862543;0.060870495;0.001219043;3.2784954E-05;0.00023900832;3.3091098E-05;8.8895404E-06;0.0624033119124;1.1185615;0.011808062;0.0002249041;0.0025944808;0.00027165361;6.928173E-05;1.13352988224;207.94586;3.1981562;0.07560233;1.1187229;0.12906223;0.026221791;212.493625451;756.30722;23.616314;0.10435013;1.6459975;0.16006118;0.044839654;781.878782464;8.1952749;1.1732178;0.016266155;0.01060422;0.019993665;0.003091388;9.418448128;58.858013;104.02867;0.91719344;2.9808273;3.2197833;0.92525579;170.92974283;0.036980238;0.0088946188;0.00013478981;0.00098710362;0.00091412029;0.00026338579;0.04817425631;2.95;4.66;2.02;1.93;3.21
28910;28910;viandes. œufs. poissons;charcuteries;Jambon cuit. choix;Cooked ham. choice;2.45;Jambon cuit. choix (28910);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28912;28912;viandes. œufs. poissons;charcuteries;Jambon cuit. choix. avec couenne;Cooked ham. choice. w rind;2.45;Jambon cuit. choix. avec couenne (28912);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28913;28913;viandes. œufs. poissons;charcuteries;Jambon cuit. choix. découenné dégraissé;Cooked ham. choice. rind less and fatless;2.45;Jambon cuit. choix. découenné dégraissé (28913);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28925;28925;viandes. œufs. poissons;charcuteries;Jambon cuit. de Paris. découenné dégraissé;Cooked ham. Parisian-style. rind less and fatless;2.45;Jambon cuit. de Paris. découenné dégraissé (28925);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28803;28803;viandes. œufs. poissons;charcuteries;Jambon cuit. fumé;Cooked ham. smoked;2.45;Jambon cuit. fumé (28803);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28900;28900;viandes. œufs. poissons;charcuteries;Jambon cuit. supérieur;Cooked ham. superior quality;2.45;Jambon cuit. supérieur (28900);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28907;28907;viandes. œufs. poissons;charcuteries;Jambon cuit. supérieur. à teneur réduite en sel;Cooked ham. superior quality. reduced salt;2.45;Jambon cuit. supérieur. à teneur réduite en sel (28907);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28901;28901;viandes. œufs. poissons;charcuteries;Jambon cuit. supérieur. avec couenne;Cooked ham. superior quality. with rind;2.45;Jambon cuit. supérieur. avec couenne (28901);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
28902;28902;viandes. œufs. poissons;charcuteries;Jambon cuit. supérieur. découenné;Cooked ham. superior quality. rind less;2.45;Jambon cuit. supérieur. découenné (28902);0.80952248;0.10472634;0.048189662;0.016139704;0.0090528378;0.0024548656;0.9900858894;5.8902263;0.48164956;0.47907012;0.20550955;0.036974137;0.0066875618;7.1001172288;2.1515552E-07;5.1047895E-08;1.4417683E-06;4.9818275E-08;2.6104977E-09;7.1107797E-10;1.76111156567E-06;0.559359;1.7552216;0.073715869;0.012756904;0.14624634;0.04227436;2.589574073;0.011902863;0.00094139952;0.0013858299;0.00071541146;7.2660626E-05;1.9222375E-05;0.015037386881;0.00087439995;1.7750256E-05;1.9949342E-05;1.2850716E-05;1.5007749E-06;4.099941E-07;0.000926861033;8.3615989E-05;4.3688827E-06;3.5858455E-06;1.7090732E-06;6.7852913E-07;1.8009106E-07;9.413841059E-05;0.00051106226;2.428644E-05;2.5029745E-05;8.2275148E-06;2.8980074E-06;7.8166517E-07;0.00057228563237;0.12537822;0.0017341294;0.0020274045;0.00075345103;0.0001491935;4.0490366E-05;0.130082888796;0.00090291378;8.1827318E-05;0.00010205051;1.492772E-05;8.7351538E-06;2.2997207E-06;0.0011127542025;0.029832517;0.00044991059;0.00048179128;0.00021819715;3.3091098E-05;8.8895404E-06;0.0310243966584;0.54822633;0.0039907704;0.0039280713;0.0023670644;0.00027165361;6.928173E-05;0.55885317144;101.91089;1.1729405;1.2733147;1.0292026;0.12906223;0.026221791;105.541631821;370.68259;1.5678004;1.5977718;1.4677547;0.16006118;0.044839654;375.520817734;4.0160477;0.60590445;0.36823195;0.0095266055;0.019993665;0.003091388;5.0227957585;28.83239;40.804773;10.414294;2.7231732;3.2197833;0.92525579;86.91966929;0.018061318;0.0029900184;0.0038446481;0.00092784114;0.00091412029;0.00026338579;0.02700133172;2.45;3.77;2.02;1.93;2.08
