Code AGB;Code CIQUAL;Groupe d'aliment;Sous-groupe d'aliment;Nom du Produit en Français;LCI Name;code saison;code avion;Livraison;Matériau d'emballage;Préparation;DQR;Score unique EF 3.1;Changement climatique;Appauvrissement de la couche d'ozone;Rayonnements ionisants;Formation photochimique d'ozone;Particules fines;Effets toxicologiques sur la santé humaine : substances non-cancérogènes;Effets toxicologiques sur la santé humaine : substances cancérogènes;Acidification terrestre et eaux douces;Eutrophisation eaux douces;Eutrophisation marine;Eutrophisation terrestre;Écotoxicité pour écosystèmes aquatiques d'eau douce;Utilisation du sol;Épuisement des ressources eau;Épuisement des ressources énergétiques;Épuisement des ressources minéraux
12738;12738;lait et produits laitiers;fromages;Mimolette vieille;Mimolette cheese, old, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;6.05E-01;6.34E+00;2.42E-07;6.65E-01;1.10E-02;4.71E-07;1.37E-07;3.89E-09;6.50E-02;8.59E-04;2.16E-02;2.77E-01;6.51E+01;3.44E+02;2.19E+00;3.33E+01;1.64E-05
12740;12740;lait et produits laitiers;fromages;Mimolette, sans précision;Mimolette cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.89E-01;6.16E+00;2.41E-07;6.70E-01;1.08E-02;4.58E-07;1.33E-07;3.78E-09;6.29E-02;8.46E-04;2.09E-02;2.67E-01;6.29E+01;3.32E+02;2.14E+00;3.33E+01;1.60E-05
12051;12051;lait et produits laitiers;fromages;Mont d'or ou Vacherin du Haut-Doubs (produit en France) ou Vacherin-Mont d'Or (produit en Suisse);Vacherin cheese or Mont d'or cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;4.93E-01;5.17E+00;2.06E-07;5.68E-01;9.01E-03;3.66E-07;1.12E-07;3.15E-09;5.26E-02;7.36E-04;1.75E-02;2.23E-01;5.29E+01;2.75E+02;1.91E+00;2.82E+01;1.40E-05
12743;12743;lait et produits laitiers;fromages;Morbier;Morbier cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.69E-01;5.95E+00;2.39E-07;6.77E-01;1.05E-02;4.42E-07;1.27E-07;3.63E-09;6.03E-02;8.31E-04;2.01E-02;2.55E-01;6.02E+01;3.17E+02;2.07E+00;3.34E+01;1.56E-05
19852;19852;lait et produits laitiers;produits laitiers frais et assimilés;Mousse à la crème de marrons, rayon frais;Chestnut mousse, refrigerated;2;0;Glacé;PP;Pas de préparation;4.32;3.64E-01;2.13E+00;1.75E-07;7.85E-01;8.03E-03;3.12E-07;6.46E-08;2.62E-09;4.35E-02;4.51E-04;1.36E-02;1.85E-01;5.95E+01;1.28E+02;2.42E+00;3.26E+01;1.52E-05
39206;39206;lait et produits laitiers;produits laitiers frais et assimilés;Mousse au chocolat (base laitière), rayon frais;Chocolate mousse (milk-based), refrigerated;2;0;Glacé;PP;Pas de préparation;2.50;7.02E-01;9.47E+00;1.89E-07;4.71E-01;1.79E-02;4.38E-07;8.08E-08;6.81E-09;5.70E-02;1.25E-03;2.78E-02;2.41E-01;6.06E+01;4.12E+02;3.02E+00;3.82E+01;1.25E-05
39210;39210;lait et produits laitiers;produits laitiers frais et assimilés;Mousse au chocolat traditionnelle, rayon frais;Mousse, chocolate, refrigerated;2;0;Glacé;PP;Pas de préparation;2.50;7.02E-01;9.47E+00;1.89E-07;4.71E-01;1.79E-02;4.38E-07;8.08E-08;6.81E-09;5.70E-02;1.25E-03;2.78E-02;2.41E-01;6.06E+01;4.12E+02;3.02E+00;3.82E+01;1.25E-05
39228;39228;lait et produits laitiers;produits laitiers frais et assimilés;Mousse aux fruits, rayon frais;Fruit mousse, refrigerated;2;0;Glacé;PP;Pas de préparation;3.65;3.64E-01;2.13E+00;1.75E-07;7.85E-01;8.03E-03;3.12E-07;6.46E-08;2.62E-09;4.35E-02;4.51E-04;1.36E-02;1.85E-01;5.95E+01;1.28E+02;2.42E+00;3.26E+01;1.52E-05
39235;39235;lait et produits laitiers;produits laitiers frais et assimilés;Mousse liégeoise (chocolat, café, caramel ou vanille), rayon frais;Mousse (chocolate, coffee, caramel or vanilla) topped with whipped cream, refrigerated;2;0;Glacé;PP;Pas de préparation;2.50;2.97E-01;4.48E+00;1.07E-07;3.48E-01;7.95E-03;1.39E-07;3.67E-08;2.78E-09;1.71E-02;4.96E-04;1.13E-02;6.88E-02;1.89E+01;1.76E+02;7.90E-01;2.26E+01;9.15E-06
19590;19590;lait et produits laitiers;fromages;Mozzarella au lait de vache;Mozzarella cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;1.88;4.46E-01;4.66E+00;1.99E-07;5.70E-01;8.23E-03;3.26E-07;9.92E-08;2.81E-09;4.67E-02;6.97E-04;1.57E-02;1.97E-01;4.68E+01;2.42E+02;1.77E+00;2.78E+01;1.29E-05
12039;12039;lait et produits laitiers;fromages;Munster;Munster cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.07E-01;5.32E+00;2.07E-07;5.67E-01;9.25E-03;3.78E-07;1.16E-07;3.25E-09;5.44E-02;7.48E-04;1.81E-02;2.31E-01;5.47E+01;2.86E+02;1.96E+00;2.83E+01;1.43E-05
12031;12031;lait et produits laitiers;fromages;Neufchâtel;Neufchâtel cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;4.69E-01;4.91E+00;2.03E-07;5.69E-01;8.62E-03;3.46E-07;1.06E-07;2.98E-09;4.96E-02;7.17E-04;1.66E-02;2.10E-01;4.98E+01;2.59E+02;1.84E+00;2.80E+01;1.35E-05
12119;12119;lait et produits laitiers;fromages;Ossau-Iraty;Ossau-Iraty cheese, from ewe's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;6.74E-01;5.32E+00;2.19E-07;6.33E-01;8.36E-03;7.55E-07;6.75E-08;2.39E-09;1.06E-01;4.86E-04;2.43E-02;4.63E-01;1.91E+01;5.46E+02;1.14E+00;3.21E+01;1.02E-05
39236;39236;lait et produits laitiers;produits laitiers frais et assimilés;Pain perdu;French toast;2;0;Glacé;PP;Pas de préparation;2.37;2.42E-01;1.93E+00;1.17E-07;7.49E-01;4.32E-03;1.84E-07;4.14E-08;1.44E-09;2.54E-02;2.86E-04;7.98E-03;1.07E-01;2.41E+01;1.00E+02;1.24E+00;2.69E+01;7.94E-06
19685;19685;lait et produits laitiers;produits laitiers frais et assimilés;Panna cotta, rayon frais;Panna cotta, refrigerated;2;0;Glacé;PP;Pas de préparation;3.07;2.22E-01;1.92E+00;1.12E-07;8.26E-01;3.93E-03;1.37E-07;4.13E-08;1.32E-09;1.87E-02;2.65E-04;6.34E-03;7.58E-02;1.73E+01;8.18E+01;7.36E-01;2.85E+01;1.62E-05
12120;12120;lait et produits laitiers;fromages;Parmesan;Parmesan cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;1.84;5.91E-01;6.19E+00;2.41E-07;6.69E-01;1.08E-02;4.59E-07;1.33E-07;3.79E-09;6.32E-02;8.48E-04;2.10E-02;2.68E-01;6.32E+01;3.33E+02;2.15E+00;3.33E+01;1.61E-05
12831;12831;lait et produits laitiers;fromages;Pélardon (fromage de chèvre);Pélardon cheese, from goat's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;1.11E+00;7.46E+00;3.27E-07;9.41E-01;1.58E-02;1.31E-06;1.10E-07;3.85E-09;1.85E-01;9.93E-04;3.53E-02;8.03E-01;6.18E+01;5.49E+02;6.60E+00;4.76E+01;1.77E-05
12836;12836;lait et produits laitiers;fromages;Picodon (fromage de chèvre);Picodon cheese, from goat's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;1.02E+00;6.87E+00;3.08E-07;8.96E-01;1.46E-02;1.20E-06;1.01E-07;3.54E-09;1.69E-01;9.30E-04;3.23E-02;7.32E-01;5.66E+01;5.01E+02;6.06E+00;4.51E+01;1.65E-05
12042;12042;lait et produits laitiers;fromages;Pont l'Évêque;Pont l'Evêque cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.13E-01;5.39E+00;2.08E-07;5.67E-01;9.35E-03;3.83E-07;1.17E-07;3.29E-09;5.52E-02;7.53E-04;1.83E-02;2.34E-01;5.55E+01;2.90E+02;1.97E+00;2.84E+01;1.44E-05
12839;12839;lait et produits laitiers;fromages;Pouligny Saint-Pierre (fromage de chèvre);Pouligny Saint-Pierre cheese, from goat's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;9.60E-01;6.50E+00;2.96E-07;8.68E-01;1.39E-02;1.13E-06;9.50E-08;3.34E-09;1.59E-01;8.90E-04;3.05E-02;6.88E-01;5.33E+01;4.70E+02;5.72E+00;4.36E+01;1.58E-05
23474;23474;lait et produits laitiers;produits laitiers frais et assimilés;Profiteroles (crème pâtissière et sauce chocolat), rayon frais;Profiteroles (chou pastry), with custard and chocolate sauce, refrigerated;2;0;Glacé;PP;Pas de préparation;2.41;3.14E-01;3.77E+00;1.24E-07;7.70E-01;7.20E-03;1.78E-07;4.37E-08;2.55E-09;2.32E-02;4.71E-04;1.13E-02;9.58E-02;2.41E+01;1.60E+02;1.07E+00;3.12E+01;1.00E-05
12716;12716;lait et produits laitiers;fromages;Provolone;Provolone cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.65E-01;5.90E+00;2.39E-07;6.78E-01;1.04E-02;4.39E-07;1.26E-07;3.60E-09;5.97E-02;8.28E-04;1.99E-02;2.53E-01;5.97E+01;3.14E+02;2.06E+00;3.34E+01;1.55E-05
12749;12749;lait et produits laitiers;fromages;Raclette (fromage);Raclette cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.67E-01;5.93E+00;2.39E-07;6.78E-01;1.04E-02;4.40E-07;1.27E-07;3.62E-09;6.00E-02;8.30E-04;2.00E-02;2.54E-01;6.00E+01;3.16E+02;2.07E+00;3.34E+01;1.55E-05
12045;12045;lait et produits laitiers;fromages;Reblochon;Reblochon cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;1.81;5.10E-01;5.36E+00;2.08E-07;5.67E-01;9.29E-03;3.80E-07;1.17E-07;3.27E-09;5.48E-02;7.51E-04;1.82E-02;2.32E-01;5.51E+01;2.88E+02;1.96E+00;2.84E+01;1.44E-05
39212;39212;lait et produits laitiers;produits laitiers frais et assimilés;Riz au lait, rayon frais;Rice pudding, refrigerated;2;0;Glacé;PP;Pas de préparation;2.90;2.89E-01;1.70E+00;1.12E-07;7.11E-01;4.23E-03;1.46E-07;1.10E-07;1.11E-09;2.03E-02;2.56E-04;7.73E-03;8.33E-02;2.26E+01;6.80E+01;1.02E+01;2.63E+01;7.78E-06
12847;12847;lait et produits laitiers;fromages;Rocamadour (fromage de chèvre);Rocamadour cheese, from goat's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;8.92E-01;6.06E+00;2.82E-07;8.34E-01;1.30E-02;1.04E-06;8.81E-08;3.11E-09;1.47E-01;8.43E-04;2.82E-02;6.35E-01;4.94E+01;4.34E+02;5.32E+00;4.17E+01;1.49E-05
12500;12500;lait et produits laitiers;fromages;Roquefort;Roquefort cheese, from ewe's milk;2;0;Glacé;PP;Pas de préparation;2.11;7.73E-01;6.04E+00;2.37E-07;6.86E-01;8.97E-03;8.64E-07;7.87E-08;2.71E-09;1.24E-01;5.19E-04;2.86E-02;5.46E-01;2.19E+01;6.43E+02;1.27E+00;3.35E+01;1.14E-05
12842;12842;lait et produits laitiers;fromages;Sainte-Maure (fromage de chèvre);Sainte Maure cheese, from goat's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;9.14E-01;6.21E+00;2.87E-07;8.45E-01;1.33E-02;1.07E-06;9.04E-08;3.19E-09;1.51E-01;8.58E-04;2.90E-02;6.53E-01;5.07E+01;4.46E+02;5.45E+00;4.23E+01;1.52E-05
12807;12807;lait et produits laitiers;fromages;Sainte-Maure de Touraine (fromage de chèvre);Goat cheese from raw milk;2;0;Glacé;LDPE;Pas de préparation;2.45;9.48E-01;6.43E+00;2.94E-07;8.62E-01;1.37E-02;1.11E-06;9.39E-08;3.31E-09;1.57E-01;8.82E-04;3.01E-02;6.79E-01;5.27E+01;4.64E+02;5.65E+00;4.32E+01;1.56E-05
12052;12052;lait et produits laitiers;fromages;Saint-Félicien;Saint-Felicien cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;4.63E-01;4.85E+00;2.02E-07;5.69E-01;8.52E-03;3.41E-07;1.04E-07;2.94E-09;4.88E-02;7.12E-04;1.63E-02;2.06E-01;4.90E+01;2.54E+02;1.82E+00;2.80E+01;1.33E-05
12049;12049;lait et produits laitiers;fromages;Saint-Marcellin;Saint-Marcellin cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;4.54E-01;4.74E+00;2.00E-07;5.70E-01;8.36E-03;3.33E-07;1.01E-07;2.87E-09;4.76E-02;7.04E-04;1.60E-02;2.01E-01;4.78E+01;2.48E+02;1.79E+00;2.79E+01;1.31E-05
12751;12751;lait et produits laitiers;fromages;Saint-Nectaire, fermier;Saint-Nectaire cheese, from cow's milk, milk collected in an unique farm;2;0;Glacé;LDPE;Pas de préparation;2.24;5.23E-01;5.44E+00;2.36E-07;6.93E-01;9.72E-03;4.05E-07;1.14E-07;3.29E-09;5.41E-02;7.96E-04;1.82E-02;2.28E-01;5.39E+01;2.83E+02;1.92E+00;3.36E+01;1.45E-05
12748;12748;lait et produits laitiers;fromages;Saint-Nectaire, laitier;Saint-Nectaire cheese, from cow's milk, milks collected in many farms;2;0;Glacé;LDPE;Pas de préparation;2.24;5.23E-01;5.44E+00;2.36E-07;6.93E-01;9.72E-03;4.05E-07;1.14E-07;3.29E-09;5.41E-02;7.96E-04;1.82E-02;2.28E-01;5.39E+01;2.83E+02;1.92E+00;3.36E+01;1.45E-05
12752;12752;lait et produits laitiers;fromages;Saint-Nectaire, sans précision;Saint-Nectaire cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.23E-01;5.44E+00;2.36E-07;6.93E-01;9.72E-03;4.05E-07;1.14E-07;3.29E-09;5.41E-02;7.96E-04;1.82E-02;2.28E-01;5.39E+01;2.83E+02;1.92E+00;3.36E+01;1.45E-05
12755;12755;lait et produits laitiers;fromages;Saint-Paulin (fromage à pâte pressée non cuite demi-ferme);Saint-Paulin cheese, from cow's milk (semi-hard cheese);2;0;Glacé;LDPE;Pas de préparation;2.24;5.48E-01;5.72E+00;2.38E-07;6.84E-01;1.01E-02;4.25E-07;1.21E-07;3.48E-09;5.75E-02;8.16E-04;1.92E-02;2.43E-01;5.74E+01;3.02E+02;2.00E+00;3.35E+01;1.51E-05
12725;12725;lait et produits laitiers;fromages;Salers;Salers cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;2.24;5.72E-01;5.98E+00;2.40E-07;6.76E-01;1.05E-02;4.44E-07;1.28E-07;3.65E-09;6.06E-02;8.34E-04;2.02E-02;2.57E-01;6.06E+01;3.19E+02;2.08E+00;3.34E+01;1.56E-05
12845;12845;lait et produits laitiers;fromages;Selles-sur-Cher (fromage de chèvre);Selles-sur-Cher cheese, from goat's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;9.60E-01;6.50E+00;2.96E-07;8.68E-01;1.39E-02;1.13E-06;9.50E-08;3.34E-09;1.59E-01;8.90E-04;3.05E-02;6.88E-01;5.33E+01;4.70E+02;5.72E+00;4.36E+01;1.58E-05
39218;39218;lait et produits laitiers;produits laitiers frais et assimilés;Semoule au lait, rayon frais;Semolina pudding, refrigerated;2;0;Glacé;PP;Pas de préparation;1.85;1.66E-01;1.49E+00;9.79E-08;6.98E-01;3.17E-03;1.03E-07;2.94E-08;8.68E-10;1.37E-02;1.84E-04;5.11E-03;5.59E-02;1.25E+01;6.35E+01;6.66E-01;2.44E+01;6.23E-06
12356;12356;lait et produits laitiers;fromages;Snack pour enfants à base de fromage fondu et de gressins;Processed cheese snack w breadsticks, for children;2;0;Glacé;PP;Pas de préparation;1.87;5.46E-01;5.28E+00;2.29E-07;1.02E+00;9.65E-03;4.21E-07;1.16E-07;3.50E-09;5.79E-02;7.31E-04;1.96E-02;2.47E-01;5.79E+01;2.92E+02;2.03E+00;3.99E+01;1.51E-05
19433;19433;lait et produits laitiers;crèmes et spécialités à base de crème;Spécialité à base de crème légère 8% MG, fluide ou épaisse;cream, light, 4 to 8% fat, liquid or thick;2;0;Glacé;PP;Pas de préparation;4.08;2.06E-01;1.99E+00;9.59E-08;4.40E-01;3.75E-03;1.34E-07;4.35E-08;1.37E-09;1.86E-02;2.56E-04;5.80E-03;7.64E-02;1.89E+01;9.29E+01;4.38E-01;1.87E+01;1.64E-05
12355;12355;lait et produits laitiers;fromages;Spécialité fromagère fondante au fromage blanc et aux noix;Processed cheese with fresh cream cheese and walnuts;2;0;Glacé;PP;Pas de préparation;1.87;5.91E-01;5.44E+00;2.51E-07;1.04E+00;1.04E-02;4.35E-07;1.19E-07;3.61E-09;6.03E-02;7.62E-04;2.04E-02;2.56E-01;6.01E+01;3.25E+02;4.61E+00;4.18E+01;1.93E-05
19530;19530;lait et produits laitiers;fromages;Spécialité fromagère non affinée à tartiner environ 30-40 % MG aromatisée (ex: ail et fines herbes);Uncured soft cheese, spreadable, around 30-40% fat, flavoured (ex : garlic and herbs);2;0;Glacé;LDPE;Pas de préparation;1.81;4.75E-01;4.98E+00;2.03E-07;5.69E-01;8.71E-03;3.51E-07;1.07E-07;3.02E-09;5.03E-02;7.21E-04;1.68E-02;2.13E-01;5.06E+01;2.63E+02;1.86E+00;2.81E+01;1.36E-05
12340;12340;lait et produits laitiers;fromages;Spécialité fromagère non affinée environ 20% MG, type fromage en barquette à tartiner ou coque fromagère;Uncured soft cheese, spreadable, around 20% fat, in a tub;2;0;Glacé;LDPE;Pas de préparation;2.24;4.40E-01;4.59E+00;1.99E-07;5.71E-01;8.13E-03;3.21E-07;9.74E-08;2.77E-09;4.58E-02;6.92E-04;1.54E-02;1.93E-01;4.60E+01;2.37E+02;1.75E+00;2.78E+01;1.28E-05
12315;12315;lait et produits laitiers;fromages;Spécialité fromagère non affinée environ 25% MG, type fromage en barquette à tartiner ou coque fromagère;Uncured soft cheese, spreadable, around 25% fat, in a tub;2;0;Glacé;LDPE;Pas de préparation;2.24;4.75E-01;4.98E+00;2.03E-07;5.69E-01;8.71E-03;3.51E-07;1.07E-07;3.02E-09;5.03E-02;7.21E-04;1.68E-02;2.13E-01;5.06E+01;2.63E+02;1.86E+00;2.81E+01;1.36E-05
1027;1027;lait et produits laitiers;fromages;Spécialité végétale type fromage à tartiner, au soja, préemballée;Plant-based spread-cheese type, with soybean, prepacked;2;0;Glacé;PP;Pas de préparation;2.80;3.11E-01;2.72E+00;2.91E-07;3.25E-01;7.21E-03;9.85E-08;4.90E-08;1.71E-09;1.80E-02;3.54E-03;8.27E-03;4.02E-02;2.08E+01;9.72E+01;2.44E+00;3.99E+01;8.14E-06
1029_1;1029;lait et produits laitiers;fromages;Spécialité végétale type fromage en tranche, sans soja, préemballée;Plant-based cheese, without soybean, prepacked, sliced;2;0;Glacé;LDPE;Pas de préparation;2.79;5.36E-01;3.36E+00;3.55E-07;3.43E-01;1.15E-02;2.05E-07;6.59E-08;5.55E-09;2.73E-02;8.09E-03;1.26E-02;7.19E-02;8.72E+01;1.16E+02;6.30E+00;4.48E+01;2.28E-05
1029_2;1029;lait et produits laitiers;fromages;Spécialité végétale type fromage râpé, sans soja, préemballée;Plant-based cheese, without soybean, prepacked, shredded;2;0;Glacé;LDPE;Pas de préparation;2.79;5.38E-01;3.37E+00;3.57E-07;3.43E-01;1.15E-02;2.05E-07;6.60E-08;5.55E-09;2.73E-02;8.12E-03;1.26E-02;7.19E-02;8.73E+01;1.16E+02;6.31E+00;4.50E+01;2.28E-05
19698;19698;lait et produits laitiers;produits laitiers frais et assimilés;Tiramisu, rayon frais;Tiramisu, refrigerated;2;0;Glacé;PP;Pas de préparation;3.11;1.66E+00;1.12E+01;5.77E-07;9.69E-01;3.67E-02;1.45E-06;5.31E-07;2.06E-08;1.96E-01;2.27E-03;7.47E-02;8.20E-01;3.49E+02;5.87E+02;6.54E+00;8.92E+01;7.33E-05
12763;12763;lait et produits laitiers;fromages;Tome des Bauges;Tomme cheese (PDO) from the French Bauges munntains;2;0;Glacé;LDPE;Pas de préparation;2.28;5.47E-01;5.76E+00;2.13E-07;5.65E-01;9.91E-03;4.11E-07;1.27E-07;3.54E-09;5.95E-02;7.81E-04;1.96E-02;2.53E-01;5.99E+01;3.14E+02;2.08E+00;2.87E+01;1.52E-05
12759;12759;lait et produits laitiers;fromages;Tomme ou tome de montagne ou de Savoie;Tomme cheese, from mountain or Savoy;2;0;Glacé;LDPE;Pas de préparation;2.28;5.40E-01;5.68E+00;2.12E-07;5.66E-01;9.80E-03;4.06E-07;1.25E-07;3.49E-09;5.86E-02;7.76E-04;1.94E-02;2.49E-01;5.90E+01;3.09E+02;2.06E+00;2.86E+01;1.51E-05
12758;12758;lait et produits laitiers;fromages;Tomme ou tome de vache;Tomme cheese, from cow's milk;2;0;Glacé;LDPE;Pas de préparation;1.85;5.44E-01;5.72E+00;2.12E-07;5.65E-01;9.86E-03;4.09E-07;1.26E-07;3.51E-09;5.91E-02;7.79E-04;1.95E-02;2.51E-01;5.94E+01;3.12E+02;2.07E+00;2.86E+01;1.51E-05
12760;12760;lait et produits laitiers;fromages;Tomme ou tome, allégée en matière grasse, environ 13% MG;Tomme cheese, reduced fat, around 13% fat;2;0;Glacé;LDPE;Pas de préparation;2.28;5.40E-01;5.68E+00;2.12E-07;5.66E-01;9.80E-03;4.06E-07;1.25E-07;3.49E-09;5.86E-02;7.76E-04;1.94E-02;2.49E-01;5.90E+01;3.09E+02;2.06E+00;2.86E+01;1.51E-05
12848;12848;lait et produits laitiers;fromages;Valençay (fromage de chèvre);Valençay cheese, from goat's milk;2;0;Glacé;LDPE;Pas de préparation;2.45;9.82E-01;6.65E+00;3.01E-07;8.79E-01;1.42E-02;1.16E-06;9.73E-08;3.42E-09;1.63E-01;9.06E-04;3.12E-02;7.06E-01;5.46E+01;4.83E+02;5.85E+00;4.42E+01;1.61E-05
19550;19550;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt à la grecque, au lait de brebis;Yogurt, Greek-style, ewe's milk;2;0;Glacé;PP;Pas de préparation;2.49;2.96E-01;2.26E+00;1.09E-07;7.04E-01;3.80E-03;2.96E-07;3.05E-08;1.04E-09;4.18E-02;1.63E-04;1.00E-02;1.82E-01;8.55E+00;2.09E+02;5.70E-01;2.53E+01;6.15E-06
19860;19860;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt à la grecque, nature;Yogurt, Greek-style, plain;2;0;Glacé;PP;Pas de préparation;2.48;2.23E-01;2.12E+00;1.03E-07;6.89E-01;4.30E-03;1.42E-07;4.28E-08;9.17E-10;1.99E-02;2.14E-04;1.32E-02;8.36E-02;1.32E+01;1.25E+02;4.91E-01;2.43E+01;5.85E-06
19552;19552;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt à la grecque, sur lit de fruits;Yogurt, Greek-style, on a bed of fruits;2;0;Glacé;PP;Pas de préparation;3.61;2.53E-01;2.14E+00;2.02E-07;6.95E-01;4.84E-03;1.50E-07;4.78E-08;1.04E-09;2.04E-02;2.21E-04;1.54E-02;8.53E-02;3.96E+01;1.44E+02;1.77E+00;2.54E+01;6.18E-06
19556;19556;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt au lait de chèvre, nature, 5% MG environ;Yogurt, goat's milk, plain, around 5% fat;2;0;Glacé;PP;Pas de préparation;2.49;2.45E-01;1.68E+00;1.04E-07;7.13E-01;3.80E-03;2.43E-07;2.46E-08;8.56E-10;3.34E-02;1.89E-04;7.04E-03;1.43E-01;1.21E+01;9.64E+01;1.30E+00;2.54E+01;6.06E-06
19559;19559;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aromatisé, avec édulcorants, 0% MG;Yogurt, fermented milk or dairy specialty, flavoured, with sweetener, fat free;2;0;Glacé;PP;Pas de préparation;2.34;1.62E-01;1.46E+00;9.41E-08;6.76E-01;3.00E-03;1.02E-07;2.81E-08;8.42E-10;1.36E-02;1.69E-04;4.77E-03;5.57E-02;1.24E+01;5.96E+01;6.62E-01;2.34E+01;6.01E-06
19575;19575;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré;Yogurt, fermented milk or dairy specialty, flavoured, with sugar;2;0;Glacé;PP;Pas de préparation;1.90;1.62E-01;1.46E+00;9.41E-08;6.76E-01;3.00E-03;1.02E-07;2.81E-08;8.42E-10;1.36E-02;1.69E-04;4.77E-03;5.57E-02;1.24E+01;5.96E+01;6.62E-01;2.34E+01;6.01E-06
19577;19577;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aromatisé, sucré, à la crème;Yogurt, fermented milk or dairy specialty, flavoured, w sugar, with cream;2;0;Glacé;PP;Pas de préparation;1.90;1.69E-01;1.54E+00;9.56E-08;6.95E-01;3.09E-03;1.05E-07;3.05E-08;9.14E-10;1.40E-02;1.80E-04;4.89E-03;5.73E-02;1.32E+01;6.37E+01;5.89E-01;2.39E+01;7.31E-06
19579;19579;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aux céréales;Yogurt, fermented milk or dairy specialty, w cereals;2;0;Glacé;PP;Pas de préparation;1.99;2.59E-01;2.20E+00;1.10E-07;6.84E-01;4.85E-03;1.55E-07;4.23E-08;1.55E-09;2.18E-02;3.47E-04;2.59E-02;9.17E-02;1.26E+01;1.65E+02;5.50E-01;2.49E+01;6.26E-06
19558;19558;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aux céréales, 0% MG;Yogurt, fermented milk or dairy specialty, with cereals, fat free;2;0;Glacé;PP;Pas de préparation;2.43;2.59E-01;2.20E+00;1.10E-07;6.84E-01;4.85E-03;1.55E-07;4.23E-08;1.55E-09;2.18E-02;3.47E-04;2.59E-02;9.17E-02;1.26E+01;1.65E+02;5.50E-01;2.49E+01;6.26E-06
19580;19580;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aux copeaux de chocolat, à la crème, sucré;Yogurt, fermented milk or dairy specialty, with chocolate shavings, with cream, with sugar;2;0;Glacé;PP;Pas de préparation;2.50;3.96E-01;5.55E+00;1.30E-07;7.10E-01;1.01E-02;1.90E-07;5.43E-08;3.00E-09;2.48E-02;5.82E-04;2.29E-02;1.02E-01;1.90E+01;2.61E+02;7.36E-01;3.24E+01;7.31E-06
19581;19581;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG;Yogurt, fermented milk or dairy specialty, with fruits, with sweetener, fat free;2;0;Glacé;PP;Pas de préparation;3.17;2.53E-01;2.14E+00;2.02E-07;6.95E-01;4.84E-03;1.50E-07;4.78E-08;1.04E-09;2.04E-02;2.21E-04;1.54E-02;8.53E-02;3.96E+01;1.44E+02;1.77E+00;2.54E+01;6.18E-06
19582;19582;lait et produits laitiers;produits laitiers frais et assimilés;Yaourt, lait fermenté ou spécialité laitière, aux fruits, avec édulcorants, 0% MG, enrichi en vitamine D;Yogurt, fermented milk or dairy specialty, with fruits, with sweetener, fat free, fortified with vitamin D;2;0;Glacé;PP;Pas de préparation;3.61;2.53E-01;2.14E+00;2.02E-07;6.95E-01;4.84E-03;1.50E-07;4.78E-08;1.04E-09;2.04E-02;2.21E-04;1.54E-02;8.53E-02;3.96E+01;1.44E+02;1.77E+00;2.54E+01;6.18E-06
